zipcode,MedianFamilyIncome,no_college,category_hotdogs_frac,lapophalfshare,Fresh_FV,soda,bmi,ow,fastfood,white_frac,black_frac,hispanic_frac,category_waterproofing,category_countertopinstall,category_electronics,age,male_frac,fast_food,Treatment
1077,93433.61,0.651364227,0.021698113,0.98659999,0.620568683,0.022325137,29.09672063,0.761904762,0.37840994,0.957512953,0.000103627,0.001554404,0.004307692,0.003692308,0.002461538,38.71428571,0.222222222,0.37840994,True
1085,79033.68,0.67580627,0.014760148,0.767738929,0.696291419,0.014581371,28.26565208,0.670833333,0.397526125,0.867017045,0.016393838,0.076062586,0.003078818,0.003078818,0.003694581,37.85,0.220833333,0.397526125,True
1089,69526.97,0.711453183,0.016617791,0.718113506,0.706651602,0.023545751,28.81074559,0.727941176,0.416308174,0.792580927,0.02600175,0.102327209,0.003685504,0.004299754,0.003685504,36.96323529,0.264705882,0.416308174,True
1095,103751.11,0.557627282,0.015567766,0.848966484,0.851321478,0.016700103,27.01586429,0.625,0.213397859,0.901983664,0.026220056,0.039330084,0.002458513,0.003687769,0.003073141,37.29464286,0.196428571,0.213397859,True
1104,38633.04,0.873661817,0.016881827,0.47561873,0.691416523,0.015458391,31.11040392,0.764705882,0.426728033,0.315878014,0.079972394,0.571668895,0.003708282,0.004326329,0.003090235,36.64705882,0.235294118,0.426728033,True
1106,106909.27,0.356734037,0.017304189,0.62846133,0.788109035,0.018561199,27.06384188,0.564102564,0.349232545,0.870862792,0.009322405,0.040167678,0.004250152,0.004250152,0.003035823,37.14529915,0.247863248,0.349232545,True
1108,46763.34,0.819166867,0.016869728,0.489555504,0.682955202,0.012270075,29.33156543,0.777777778,0.401634901,0.312489015,0.163380084,0.440261521,0.003687769,0.003687769,0.003073141,37.02469136,0.259259259,0.401634901,True
1109,42908.07,0.862954899,0.018700787,0.693807894,0.606715667,0.024514444,29.730102,0.78,0.43154741,0.216198281,0.348883506,0.390590265,0.003678725,0.004291845,0.003678725,34.78,0.18,0.43154741,True
1118,67767.27,0.693865277,0.019736842,0.735298487,0.521376515,0.030783308,28.48144429,0.685714286,0.432551044,0.632617365,0.122717414,0.178269083,0.003076923,0.003692308,0.003076923,38.21428571,0.242857143,0.432551044,True
1119,54850.19,0.781818182,0.01984127,0.683052317,0.695238284,0.009818004,29.50058462,0.743589744,0.358340169,0.478955007,0.22985257,0.26430372,0.003088326,0.003705991,0.003705991,35.33333333,0.230769231,0.358340169,True
1201,59474.45,0.728022734,0.071910112,0.743886503,0.740823493,0.028564607,27.59741105,0.64640884,0.330780238,0.855447657,0.043643475,0.053376592,0.002686367,0.001343183,0.001343183,38.23756906,0.193370166,0.330780238,False
1226,68242.56,0.64619883,0.070904645,0.982420973,0.869448135,0.012880376,27.03231163,0.604651163,0.282762978,0.944662309,0.003340595,0.028612927,0.003252033,0.002439024,0.001626016,38.97674419,0.209302326,0.282762978,True
1247,53514.14,0.765272727,0.076923077,0.720026281,0.716726753,0.013796715,28.91826066,0.737704918,0.373761522,0.910143084,0.011128776,0.035230525,0.00309119,0.001545595,0.000772798,36.70491803,0.180327869,0.373761522,False
1267,94380.15,0.387475538,0.085790885,0.8002927,0.824608544,0.007841619,26.77509677,0.548387097,0.245446975,0.791741015,0.045500892,0.069334693,0.003528582,0.001411433,0.000705716,36.03225806,0.161290323,0.245446975,False
1301,66633.19,0.696130472,0.094928479,0.741793474,0.826097938,0.024829185,29.23386512,0.697674419,0.358507702,0.882007896,0.013028765,0.073773266,0.001775148,0.000591716,0.002366864,37.03488372,0.139534884,0.358507702,False
1331,66520.9,0.818278767,0.077393075,0.953525009,0.785243878,0.014904132,29.38510189,0.698113208,0.399542047,0.91669822,0.005679667,0.054903446,0.001191895,0.001191895,0.001787843,39.90566038,0.188679245,0.399542047,False
1364,65526.73,0.84300768,0.099184783,0.960849681,0.63294522,0.023493136,27.94551333,0.666666667,0.321848544,0.959397344,0.002170582,0.018003064,0.001223242,0.0,0.003058104,37.06666667,0.166666667,0.321848544,False
1376,62454.37,0.770844122,0.091687042,0.708022478,0.766340849,0.033167488,30.6881,0.833333333,0.346384539,0.845716526,0.026661439,0.046265438,0.000612745,0.0,0.003676471,37.93333333,0.133333333,0.346384539,False
1420,59913.37,0.797668414,0.023046092,0.748206969,0.732530578,0.020074451,30.5935558,0.768115942,0.393435053,0.643579536,0.034123785,0.257189486,0.001256281,0.001884422,0.002512563,37.7188648,0.282608696,0.393435053,False
1430,88550.77,0.613837683,0.051020408,0.880161736,0.899347274,0.012730272,27.56819697,0.696969697,0.388289138,0.962404797,0.009560849,0.008588559,0.001227747,0.001227747,0.003069368,38.09090909,0.090909091,0.388289138,False
1432,111749.55,0.621388839,0.018552876,0.926905016,0.5658123,0.005500803,31.04059565,0.826086957,0.391769916,0.827627074,0.038846458,0.047669213,0.001253918,0.001880878,0.002507837,42.43478261,0.304347826,0.391769916,False
1440,73464.22,0.823388854,0.048319328,0.770448514,0.792324293,0.014074725,28.59638182,0.67768595,0.425335566,0.879118717,0.018245303,0.069538704,0.001217285,0.001825928,0.001825928,38.07438017,0.247933884,0.425335566,False
1450,112789.64,0.359780765,0.016965127,0.905853234,0.853564151,0.003605727,27.00518214,0.607142857,0.317481003,0.919781792,0.003845466,0.015024146,0.000608273,0.001824818,0.003649635,43.17857143,0.25,0.317481003,False
1451,154154.08,0.232396494,0.015858209,0.987173671,1.08936046,0.018592952,26.11426923,0.435897436,0.413384099,0.904515014,0.023331173,0.019658674,0.001267427,0.002534854,0.002534854,40.48717949,0.358974359,0.413384099,True
1452,105959.57,0.730326296,0.042194093,0.999999999,0.90425806,0.006822734,27.81519697,0.787878788,0.313073723,0.94357505,0.027551245,0.018514437,0.001228501,0.001842752,0.001228501,40.75757576,0.151515152,0.313073723,False
1453,73409.52,0.719741723,0.014436959,0.636527678,0.80412542,0.014043231,28.97938293,0.703252033,0.380553094,0.749685504,0.038029805,0.164457132,0.000628931,0.002515723,0.002515723,37.58943089,0.239837398,0.380553094,True
1460,134972.49,0.438649425,0.011775362,0.903313605,0.800613429,0.011760726,27.53399747,0.620253165,0.281217755,0.894631998,0.005871252,0.006814846,0.000628931,0.001257862,0.002515723,39.84810127,0.17721519,0.281217755,False
1462,82081.15,0.634481006,0.013487476,0.897587397,0.730140529,0.029534742,27.62752286,0.685714286,0.369261244,0.887886714,0.022458735,0.049427257,0.000629723,0.001259446,0.002518892,40.37142857,0.271428571,0.369261244,False
1463,98285.16,0.629851843,0.027671756,0.868749616,0.711014045,0.029749333,28.01818,0.615384615,0.327181083,0.927520572,0.01138725,0.023023855,0.000608273,0.00243309,0.003041363,39.46153846,0.169230769,0.327181083,False
1464,78398.0,0.750570877,0.02173913,1.000000003,0.848071562,0.012605594,28.43615227,0.681818182,0.309803047,0.67671196,0.082604601,0.138840307,0.000625,0.00125,0.003125,41.18181818,0.227272727,0.309803047,False
1469,97234.43,0.685384309,0.015873016,0.975190676,0.621726457,0.006987398,28.02487576,0.712121212,0.404875933,0.946837147,0.001076716,0.023687752,0.00061237,0.00122474,0.003674219,39.51515152,0.136363636,0.404875933,False
1473,86233.47,0.566629339,0.032160804,0.928140627,0.68683633,0.028246439,27.92997544,0.684210526,0.3362107,0.949064171,0.00842246,0.026604278,0.001236094,0.001854141,0.001854141,38.36842105,0.175438596,0.3362107,False
1475,76563.12,0.818664127,0.089130435,0.829709887,0.631818545,0.028601822,29.32766585,0.756097561,0.537337272,0.949119005,0.008197494,0.029115236,0.001212121,0.001818182,0.003030303,36.53658537,0.12195122,0.537337272,False
1501,89929.43,0.622282609,0.020120724,0.87259539,0.738897631,0.017404687,27.53241786,0.660714286,0.332722522,0.910831948,0.013486052,0.046924072,0.000613497,0.004907975,0.002453988,38.11607143,0.196428571,0.332722522,True
1504,95541.06,0.708536983,0.014336918,0.850508213,0.679900845,0.020774125,28.6150449,0.714285714,0.437395494,0.936479929,0.007609175,0.023268637,0.002422774,0.002422774,0.001817081,39.57142857,0.183673469,0.437395494,False
1507,88013.49,0.677712161,0.042752868,0.906235402,0.694880935,0.021081963,28.744064,0.73,0.326216886,0.965768884,0.006394824,0.015949443,0.000618812,0.004331683,0.002475248,39.99,0.21,0.326216886,True
1510,100099.76,0.660567627,0.026011561,0.829599583,0.673210056,0.014238147,29.44371368,0.726315789,0.356179334,0.788284032,0.010829275,0.156261356,0.000633312,0.005066498,0.001899937,40.26315789,0.231578947,0.356179334,True
1516,96029.77,0.665112263,0.01394052,0.999588834,0.913175372,0.024964598,27.757686,0.66,0.328180063,0.889285303,0.003797905,0.076188284,0.000613497,0.004294479,0.001840491,37.58,0.24,0.328180063,True
1519,124135.61,0.480119073,0.018590998,0.962398183,0.801225537,0.002245226,26.97034603,0.666666667,0.277685087,0.874160049,0.055436775,0.01893708,0.001246106,0.005607477,0.002492212,36.25396825,0.301587302,0.277685087,True
1520,106354.82,0.472085623,0.023952096,0.850278032,0.712997945,0.013787236,27.68149606,0.645669291,0.355714833,0.908870968,0.011962366,0.032997312,0.000619579,0.003717472,0.001239157,41.27559055,0.244094488,0.355714833,True
1523,120440.17,0.678630287,0.025145068,0.881373573,0.77983814,0.011598917,25.72309048,0.476190476,0.412634042,0.866982461,0.051849955,0.063628217,0.001250782,0.003126954,0.002501563,40.30952381,0.285714286,0.412634042,True
1524,81915.88,0.737594617,0.024590164,0.980622649,0.616030202,0.007810368,28.09392308,0.538461538,0.45149672,0.955933223,0.003308768,0.03023011,0.000611621,0.003669725,0.002446483,35.0,0.205128205,0.45149672,True
1527,94455.09,0.651803066,0.014807502,0.835225875,0.735813925,0.007227177,28.05769077,0.661538462,0.384557129,0.921227012,0.005286278,0.024197751,0.000619195,0.00619195,0.00247678,37.81538462,0.246153846,0.384557129,True
1532,121920.96,0.45476073,0.020952381,0.815615914,0.860556794,0.012845946,26.4558777,0.510791367,0.315105597,0.835511249,0.020005389,0.023508016,0.001272265,0.004452926,0.001908397,37.44604317,0.28057554,0.315105597,True
1534,102125.17,0.622867272,0.014349776,0.970000263,0.731733904,0.013523658,27.38177174,0.630434783,0.391258394,0.929128942,0.005151421,0.035591633,0.003097893,0.004956629,0.002478315,40.63043478,0.369565217,0.391258394,True
1536,117038.79,0.494755245,0.024654832,0.86660112,0.804698357,0.015179106,27.40105574,0.68852459,0.332936931,0.79171629,0.033346566,0.088659521,0.001265022,0.005060089,0.002530044,38.47540984,0.131147541,0.332936931,True
1540,89148.44,0.712723011,0.025252525,0.934424063,0.716958489,0.016950091,29.39829863,0.712328767,0.445438834,0.904679059,0.00723377,0.059060526,0.000621891,0.004975124,0.002487562,36.80821918,0.260273973,0.445438834,True
1543,111983.0,0.562842528,0.036307054,1.0,0.834085033,0.024316788,27.08355577,0.557692308,0.2898672,0.948940728,0.000833135,0.022494644,0.0,0.003090235,0.001236094,38.46153846,0.192307692,0.2898672,True
1545,112011.44,0.436757658,0.032226563,0.742027468,0.890107841,0.00771983,27.42364264,0.600775194,0.324820954,0.738082708,0.033875301,0.035177132,0.000630915,0.004416404,0.001892744,39.65116279,0.275193798,0.324820954,True
1550,54332.39,0.822798202,0.062054934,0.816088952,0.652834472,0.027812002,30.67741915,0.787234043,0.450018396,0.619947694,0.023775559,0.3319068,0.000618429,0.004329004,0.002473717,35.65957447,0.255319149,0.450018396,True
1562,77266.59,0.779780474,0.035860656,0.818478839,0.79455361,0.011902279,28.5945,0.734177215,0.38653426,0.919667825,0.007880688,0.042030336,0.000609756,0.003658537,0.002439024,38.89873418,0.164556962,0.38653426,True
1564,108019.38,0.500714286,0.015609756,0.955808142,0.833908323,0.003981154,27.65433214,0.714285714,0.365556546,0.911616797,0.005028916,0.055569525,0.000611621,0.003058104,0.003058104,41.66071429,0.232142857,0.365556546,True
1566,95116.19,0.518617021,0.078708375,0.867380881,0.783457565,0.010567624,26.03991429,0.553571429,0.361549943,0.946600435,0.004036014,0.024992238,0.000606796,0.004854369,0.002427184,38.33928571,0.25,0.361549943,True
1568,128626.46,0.510882239,0.013636364,0.94063491,0.910185064,0.010417196,26.49997333,0.55,0.343213153,0.897371216,0.00212427,0.034519384,0.003080715,0.004929144,0.003080715,42.86666667,0.216666667,0.343213153,True
1569,97654.85,0.665432771,0.011284722,0.887540645,0.642153826,0.013034561,28.65126279,0.744186047,0.424574973,0.935379295,0.023053094,0.012895325,0.001840491,0.004907975,0.003067485,38.19767442,0.244186047,0.424574973,True
1570,74446.95,0.777542373,0.027805362,0.928342002,0.818021682,0.010619549,28.9841931,0.706896552,0.384376863,0.800688918,0.044779665,0.113315121,0.000610501,0.004273504,0.002442002,37.70689655,0.120689655,0.384376863,True
1571,74912.93,0.724434142,0.041289023,0.950400023,0.670249272,0.009586715,28.33155091,0.672727273,0.417019941,0.93254652,0.017143349,0.020072364,0.00061237,0.004898959,0.002449479,38.32727273,0.290909091,0.417019941,True
1581,136299.84,0.369423792,0.016314779,0.817745809,0.76461474,0.011831006,27.1253557,0.590604027,0.296624633,0.687961082,0.014701165,0.04260665,0.00064433,0.004510309,0.00193299,39.58389262,0.288590604,0.296624633,True
1583,98503.59,0.698167628,0.016699411,0.814288642,0.750691071,0.016559466,27.86899722,0.722222222,0.337527022,0.791765325,0.05801105,0.116022099,0.0,0.003125,0.00125,39.88888889,0.277777778,0.337527022,True
1588,93799.13,0.687324821,0.013837638,0.95302073,0.72112741,0.02146029,29.33946104,0.714285714,0.364865761,0.899804748,0.026204912,0.037817285,0.00310559,0.00621118,0.003726708,39.92207792,0.181818182,0.364865761,True
1590,102343.5,0.549239392,0.021359223,0.94190491,0.728282794,0.008792957,29.26508947,0.684210526,0.350458923,0.949368467,0.012957317,0.00152439,0.000613497,0.005521472,0.002453988,37.38596491,0.228070175,0.350458923,True
1602,68017.98,0.532874333,0.021105528,0.587147918,0.778303478,0.023319804,28.68659833,0.708333333,0.375762186,0.749580044,0.082185453,0.106122963,0.000615006,0.004305043,0.002460025,35.75833333,0.216666667,0.375762186,True
1603,57348.26,0.796981078,0.020812686,0.446577039,0.641777486,0.016681744,29.76568431,0.784313725,0.483525098,0.545184101,0.090416971,0.213655206,0.000616523,0.004932182,0.002466091,34.15686275,0.294117647,0.483525098,True
1604,61570.78,0.726519111,0.034013605,0.570265533,0.706346601,0.010131084,29.11288089,0.719745223,0.421573118,0.558579156,0.154826298,0.180644622,0.000618047,0.004944376,0.003090235,35.96178344,0.280254777,0.421573118,True
1605,69503.59,0.747094348,0.018664047,0.677146462,0.784999375,0.025182941,28.25044416,0.662337662,0.412222447,0.472051854,0.140228603,0.287601059,0.000616903,0.003701419,0.002467613,35.41558442,0.168831169,0.412222447,True
1606,76898.68,0.621474588,0.019723866,0.73882657,0.722997191,0.022148522,29.5593582,0.745901639,0.376140152,0.769809949,0.089884723,0.077889708,0.000619579,0.003717472,0.001858736,37.17213115,0.254098361,0.376140152,True
1607,57232.48,0.749668215,0.014662757,0.639310775,0.689749845,0.008629327,30.16256061,0.727272727,0.559488621,0.575729504,0.192566003,0.152501158,0.000619963,0.00433974,0.003099814,36.18181818,0.303030303,0.559488621,True
1609,65041.9,0.590740261,0.021956088,0.480302238,0.780659947,0.010510099,26.13290854,0.512195122,0.312440561,0.642228005,0.099589631,0.169352417,0.000615385,0.004307692,0.002461538,33.73170732,0.207317073,0.312440561,True
1610,40515.01,0.855338523,0.01980198,0.342840197,0.786627024,0.013959162,27.95739667,0.65,0.298879155,0.406120657,0.114009783,0.365274468,0.000619195,0.00495356,0.00247678,30.05,0.266666667,0.298879155,True
1701,121678.1,0.402308499,0.010733453,0.766628304,0.758166682,0.008728685,28.24979812,0.723004695,0.330075556,0.815320795,0.042855806,0.04822058,0.00240096,0.005402161,0.00180072,38.01877934,0.262910798,0.330075556,True
1702,97424.65,0.625058566,0.01056338,0.648328392,0.73309498,0.006482756,28.65632061,0.72519084,0.309848595,0.551223537,0.061344473,0.230422114,0.00238806,0.004776119,0.00238806,35.08396947,0.229007634,0.309848595,True
1719,145026.67,0.267236624,0.012903226,0.906287363,0.775199077,0.006554728,25.50572258,0.483870968,0.319936693,0.752411576,0.007187441,0.017022886,0.00063857,0.001277139,0.003192848,42.41935484,0.258064516,0.319936693,False
1720,146892.85,0.228602662,0.010434783,0.871731399,0.819689262,0.011770688,26.0292863,0.48630137,0.291521154,0.711458609,0.013163707,0.020408163,0.002559181,0.001279591,0.002559181,37.89041096,0.239726027,0.291521154,False
1721,123590.9,0.42635596,0.011807448,0.868619814,0.91015504,0.009457328,27.23609714,0.638095238,0.356186996,0.809357061,0.027554535,0.053386912,0.002430134,0.006075334,0.003037667,39.21904762,0.247619048,0.356186996,True
1730,128669.92,0.322494888,0.012195122,0.825458993,0.804006367,0.009870755,26.738525,0.590909091,0.259730545,0.75046369,0.039306606,0.050149807,0.001271456,0.005085823,0.004450095,39.95454545,0.295454545,0.259730545,True
1731,148579.21,0.474885845,0.014308426,0.890359769,0.594564007,0.044928774,28.08600882,0.794117647,0.376933754,0.736331119,0.015329586,0.12110373,0.00192926,0.002572347,0.005144695,37.88235294,0.294117647,0.376933754,True
1740,117061.96,0.314809427,0.019534884,0.960432983,0.921131287,0.002353477,26.35396176,0.558823529,0.277505518,0.905534911,0.003716018,0.028554665,0.000634921,0.002539683,0.001904762,41.85294118,0.088235294,0.277505518,True
1741,157697.49,0.155643118,0.012531328,1.000000001,0.880888264,0.002065245,25.07207647,0.382352941,0.2024927,0.847219512,0.0,0.017756098,0.001261034,0.001891551,0.002522068,40.94117647,0.176470588,0.2024927,False
1742,154195.79,0.297687446,0.013262599,0.779798869,0.831628767,0.009563907,25.6794087,0.52173913,0.253297686,0.831910736,0.032702592,0.055378445,0.00248911,0.001244555,0.005600498,40.79347826,0.25,0.253297686,False
1746,137782.76,0.401555465,0.011324042,0.997679223,0.876889802,0.013527399,27.29732281,0.605263158,0.359745964,0.90302988,0.008726613,0.042446244,0.003605769,0.006009615,0.003605769,40.00877193,0.280701754,0.359745964,True
1747,101072.35,0.59758162,0.011216566,0.872726398,0.800893661,0.01535484,27.45974444,0.611111111,0.411158098,0.940087513,0.00336587,0.041400202,0.003638569,0.003032141,0.002425713,38.13888889,0.25,0.411158098,True
1748,148929.27,0.332040986,0.015533981,0.979095108,0.800600927,0.00684602,26.82993309,0.611510791,0.335326249,0.884480531,0.011256689,0.017776958,0.003067485,0.004907975,0.001226994,39.4028777,0.28057554,0.335326249,True
1749,103711.27,0.601893755,0.018587361,0.828012847,0.868310662,0.011418613,27.93989053,0.644970414,0.318929415,0.877845528,0.015193089,0.050762195,0.000628931,0.003144654,0.001257862,40.71597633,0.189349112,0.318929415,True
1752,86953.98,0.619412016,0.015639374,0.784498462,0.717681358,0.014967705,28.5093902,0.71372549,0.391872626,0.699051713,0.029915286,0.174535339,0.001889169,0.005037783,0.001889169,38.02745098,0.294117647,0.391872626,True
1754,126934.94,0.486021227,0.011494253,0.95599071,0.82882378,0.027298607,27.62405902,0.68852459,0.323056217,0.906232187,0.031825955,0.025840775,0.001270648,0.001905972,0.001905972,39.39344262,0.278688525,0.323056217,False
1756,106268.32,0.527435897,0.010282776,0.985987508,0.771932855,0.015946639,28.43337273,0.666666667,0.312436066,0.948515848,0.004695623,0.011571357,0.003037667,0.003037667,0.002430134,40.06060606,0.242424242,0.312436066,True
1757,98881.21,0.638949011,0.012313105,0.855927186,0.80668921,0.010446304,28.1158297,0.660606061,0.425283057,0.812097902,0.025384615,0.089020979,0.004252734,0.002430134,0.002430134,38.84242424,0.254545455,0.425283057,False
1760,118795.18,0.32438641,0.01104503,0.739835,0.864571919,0.015841841,27.16164098,0.586065574,0.333181412,0.811772408,0.019355022,0.040218598,0.002392344,0.004186603,0.002392344,38.41803279,0.229508197,0.333181412,True
1770,136846.96,0.194355127,0.013428827,0.999861122,0.770351076,0.00188872,25.22852258,0.419354839,0.249252851,0.897532315,0.002115159,0.025616921,0.002988643,0.0041841,0.002390915,47.29032258,0.35483871,0.249252851,True
1772,148434.46,0.287868959,0.012160898,0.908530591,0.875015179,0.005966154,26.02762143,0.535714286,0.305443556,0.83849884,0.015180266,0.021505376,0.001867995,0.00622665,0.00124533,38.78571429,0.285714286,0.305443556,True
1775,136067.25,0.322519084,0.012773723,0.939910445,0.747307432,0.084584904,26.67065962,0.634615385,0.326023489,0.921303543,0.000142308,0.024050093,0.001261034,0.001891551,0.001891551,42.26923077,0.25,0.326023489,False
1776,146642.26,0.214344532,0.02972973,0.92929381,0.919482371,0.015986816,25.82422029,0.5,0.263089569,0.858018716,0.005485641,0.016026675,0.001239157,0.003097893,0.003097893,40.84057971,0.31884058,0.263089569,True
1778,185170.68,0.177756553,0.014847162,0.881750007,0.925108166,0.006339805,25.84528043,0.510869565,0.242268041,0.818427393,0.006497773,0.031977805,0.001840491,0.002453988,0.003680982,40.23913043,0.25,0.242268041,True
1801,110788.48,0.590982843,0.0072,0.796641949,0.802249285,0.018573488,28.52492024,0.694444444,0.345895005,0.815637964,0.053375236,0.037888121,0.0,0.005689001,0.003160556,36.61111111,0.206349206,0.345895005,True
1803,109728.7,0.513066437,0.010752688,0.737876207,0.756628623,0.009098027,27.45193603,0.661764706,0.392203552,0.76360028,0.047396685,0.020663087,0.0,0.005685407,0.004421984,38.54411765,0.286764706,0.392203552,True
1810,131003.84,0.267376854,0.013456686,0.928286251,0.80379606,0.011453271,26.84047311,0.594339623,0.26928148,0.790521408,0.022194892,0.034493608,0.001229256,0.001843884,0.002458513,40.69339623,0.283018868,0.26928148,False
1821,105969.19,0.662661406,0.013742926,0.875469015,0.702658695,0.014787006,28.65661685,0.722826087,0.387805114,0.890843298,0.015040906,0.021491504,0.001253918,0.005642633,0.003761755,37.9076087,0.25,0.387805114,True
1824,118971.3,0.475995534,0.020997375,0.78859356,0.774100058,0.011960745,27.6218596,0.656565657,0.353767172,0.857690966,0.007867302,0.033755765,0.001257862,0.001257862,0.001257862,39.58080808,0.277777778,0.353767172,False
1826,88099.01,0.716364828,0.022624434,0.834473639,0.732211336,0.014207068,29.0755811,0.737804878,0.381084127,0.844141954,0.035229298,0.051531356,0.000610501,0.003663004,0.004884005,38.36585366,0.231707317,0.381084127,True
1830,65421.43,0.740067601,0.011363636,0.832595598,0.75210602,0.010097392,28.58951786,0.7,0.362550312,0.762808129,0.020245731,0.175102388,0.001243008,0.00310752,0.001864512,36.69285714,0.242857143,0.362550312,True
1832,69452.62,0.730598122,0.009615385,0.853967472,0.847892594,0.016637851,30.10547273,0.686868687,0.402891891,0.698047629,0.018665522,0.248701995,0.00122474,0.003061849,0.003061849,38.97979798,0.303030303,0.402891891,True
1833,107260.92,0.535146229,0.014298481,0.883116223,0.881391787,0.028413023,27.5467678,0.677966102,0.319367111,0.931994362,0.005520319,0.030537938,0.000621891,0.002487562,0.001865672,43.11864407,0.237288136,0.319367111,True
1835,85233.74,0.667078652,0.006843456,0.854070265,0.904088329,0.013395844,27.96883731,0.686567164,0.265198387,0.842773512,0.021592032,0.092374363,0.001233046,0.003082614,0.003699137,40.10447761,0.134328358,0.265198387,True
1841,41181.78,0.911013858,0.018469657,0.393364335,0.661952983,0.020788304,31.56536909,0.872727273,0.409682365,0.130299356,0.017915378,0.833765365,0.000619195,0.001857585,0.00371517,35.16363636,0.181818182,0.409682365,False
