zipcode,MedianFamilyIncome,no_college,category_hotdogs_frac,lapophalfshare,Fresh_FV,soda,bmi,ow,fastfood,white_frac,black_frac,hispanic_frac,category_waterproofing,category_countertopinstall,category_electronics,age,male_frac,fast_food,Treatment
63138,52032.48,0.823019694,0.022931206,0.921176833,0.416507214,0.048538805,33.24227647,0.882352941,0.449336241,0.187775772,0.756668672,0.007571199,0.0,0.000631313,0.000631313,39.73529412,0.176470588,0.449336241,True
64109,38190.35,0.739843515,0.040935673,0.610383185,0.748688388,0.020108141,28.27610727,0.654545455,0.33885467,0.327491074,0.545169317,0.097911933,0.003328895,0.002663116,0.001331558,36.25454545,0.2,0.33885467,False
64134,54459.92,0.854821912,0.039922103,0.607940382,0.658423377,0.027470284,32.7167,0.78,0.521687891,0.26343023,0.635269867,0.055571915,0.002478315,0.000619579,0.001858736,40.34,0.18,0.521687891,False
70058,64205.01,0.824719191,0.015111111,0.542753436,0.422456603,0.019903189,30.96731806,0.819444444,0.412657218,0.26469744,0.549174125,0.109881794,0.000667111,0.002001334,0.001334223,40.84722222,0.222222222,0.412657218,False
70068,62377.96,0.818514911,0.172099087,0.874904514,0.473518294,0.041899186,30.72174308,0.830769231,0.434660381,0.395402162,0.509931211,0.064619874,0.001297859,0.005191434,0.002595717,38.29230769,0.169230769,0.434660381,True
70114,50457.63,0.804058908,0.013611615,0.530270154,0.670094189,0.04375329,31.11199111,0.844444444,0.372804476,0.189701164,0.73765802,0.053581784,0.0,0.00332668,0.001996008,39.0,0.177777778,0.372804476,False
70117,36962.41,0.752198069,0.013574661,0.386385608,0.601339293,0.04283386,28.91786923,0.673076923,0.34537731,0.234538283,0.695238482,0.040661977,0.0,0.002672011,0.001336005,36.51923077,0.25,0.34537731,False
70119,34522.45,0.645785434,0.013452915,0.284179682,0.703863259,0.014368576,27.76057485,0.652694611,0.27593813,0.326972079,0.554215234,0.090349688,0.000672948,0.002018843,0.001345895,34.23952096,0.215568862,0.27593813,False
70122,55338.77,0.69534295,0.01338091,0.608111988,0.572341898,0.030737479,32.04970548,0.794520548,0.365521623,0.14316402,0.790053296,0.038503372,0.000670691,0.002012072,0.001341382,38.32876712,0.178082192,0.365521623,False
70125,58581.03,0.577690337,0.012623986,0.361937003,0.728098275,0.013535012,28.66475294,0.635294118,0.348458519,0.361628462,0.53802531,0.065186246,0.0,0.00132714,0.00132714,34.62352941,0.282352941,0.348458519,False
70126,40347.26,0.80172145,0.014519056,0.887408859,0.409516017,0.021906355,36.09124375,0.96875,0.443476624,0.041313722,0.924842138,0.02333282,0.0,0.002695418,0.001347709,36.375,0.21875,0.443476624,True
70127,38288.13,0.850503534,0.013586957,0.859359646,0.41612708,0.05631823,33.83184194,1.0,0.508054653,0.018711822,0.941080956,0.020760844,0.0,0.00270453,0.001352265,38.29032258,0.225806452,0.508054653,True
70128,44605.06,0.749150399,0.014440433,0.858004892,0.517848182,0.022724151,31.83928387,0.903225806,0.47959503,0.018587933,0.907111682,0.002105263,0.0,0.002702703,0.001351351,40.96774194,0.064516129,0.47959503,True
70131,67517.52,0.671330888,0.013537906,0.802165107,0.577488348,0.016727677,29.56493077,0.769230769,0.394195128,0.255047126,0.635893319,0.056462403,0.0,0.003957784,0.001319261,40.0,0.230769231,0.394195128,True
70501,55288.64,0.867145422,0.162127108,0.624080591,0.520923988,0.033802111,29.72137551,0.836734694,0.468761736,0.231751416,0.73656757,0.018048578,0.0,0.002775208,0.000925069,36.7755102,0.204081633,0.468761736,False
70570,44531.95,0.846033591,0.163732394,0.837648061,0.462167564,0.054176928,29.065148,0.66,0.3102292,0.370831711,0.594083301,0.017672246,0.0,0.002583979,0.0,38.8,0.16,0.3102292,True
70601,40743.0,0.834852369,0.191011236,0.726717061,0.541615353,0.057406563,30.16277187,0.71875,0.485958924,0.270182793,0.67050954,0.03076354,0.0,0.0,0.006849315,36.0625,0.28125,0.485958924,False
70714,61673.83,0.799984441,0.131028207,0.887381438,0.409517648,0.017830061,33.90210313,0.90625,0.528211767,0.27569047,0.676337397,0.022244339,0.0,0.004889976,0.003667482,38.09375,0.1875,0.528211767,True
70802,37676.39,0.804981142,0.109563603,0.779450726,0.534234466,0.020651105,28.83046462,0.6,0.436955766,0.161917721,0.757523611,0.025492236,0.0,0.00486618,0.003041363,32.46153846,0.261538462,0.436955766,False
70814,54909.73,0.784277121,0.115384615,0.847555286,0.38265579,0.021390925,33.44981333,0.966666667,0.547511901,0.114479458,0.829809866,0.036364845,0.0,0.004875076,0.003656307,41.7,0.133333333,0.547511901,True
71129,63777.04,0.773002629,0.222683264,0.936317923,0.407938111,0.036879627,31.07007179,0.846153846,0.639745775,0.415151752,0.533120075,0.033003043,0.0,0.003499563,0.002624672,36.35897436,0.205128205,0.639745775,True
71301,45161.66,0.806393123,0.194174757,0.684771803,0.53839232,0.035739311,31.06382609,0.717391304,0.507037793,0.347112832,0.577694617,0.028240721,0.0,0.0,0.00754717,39.0,0.282608696,0.507037793,False
71603,46807.43,0.810832587,0.344827586,0.814730213,0.513129042,0.034231296,33.77923214,0.892857143,0.619146443,0.351186064,0.601742031,0.01025451,0.0,0.006134969,0.006134969,40.14285714,0.142857143,0.619146443,True
72202,69594.46,0.694415449,0.133843212,0.606102425,0.625978765,0.03277712,27.97426833,0.65,0.354184737,0.35314407,0.596356239,0.019722296,0.00061237,0.003061849,0.003061849,36.25,0.2,0.354184737,False
72204,44530.92,0.818627203,0.156603774,0.864604105,0.540348209,0.046094904,32.8885971,0.826086957,0.557885451,0.188893299,0.720447179,0.069788979,0.00061237,0.003061849,0.003061849,37.02898551,0.144927536,0.557885451,True
72209,36306.21,0.899276269,0.175609756,0.735137724,0.393142733,0.039210592,34.9236,0.918918919,0.451515747,0.134402133,0.657507073,0.188351598,0.000611995,0.003059976,0.003059976,38.72972973,0.135135135,0.451515747,False
72301,42027.16,0.862249732,0.105208333,0.728170018,0.510963058,0.030320837,31.80497,0.8,0.569107416,0.324487047,0.63138715,0.008595421,0.000618812,0.002475248,0.002475248,38.3,0.15,0.569107416,False
73114,59225.45,0.816913201,0.02688172,0.800669833,0.536536172,0.022592084,29.81682353,0.794117647,0.46122838,0.228336599,0.532984977,0.139124755,0.0,0.000629327,0.003146633,33.76470588,0.294117647,0.46122838,True
75104,79932.14,0.686564103,0.044483986,0.767955441,0.510241492,0.028143412,32.06401634,0.830065359,0.553494915,0.195300261,0.535310705,0.217232376,0.000628536,0.000628536,0.001885607,39.07189542,0.176470588,0.553494915,False
75115,67208.2,0.7056758,0.042174321,0.751087263,0.470126612,0.037510167,31.84636695,0.86440678,0.596040683,0.14094921,0.684790183,0.152291731,0.0,0.000666223,0.001332445,40.52542373,0.211864407,0.596040683,False
75134,45848.48,0.816175893,0.030222222,0.869854912,0.530550292,0.032195031,32.657525,0.861111111,0.575646647,0.071584699,0.687659381,0.214708561,0.0,0.001351351,0.000675676,40.33333333,0.222222222,0.575646647,True
75146,55351.82,0.801440597,0.025195482,0.795121352,0.407598326,0.069034205,32.71146829,0.902439024,0.471510135,0.174869222,0.6443365,0.15202306,0.0,0.001336005,0.001336005,39.0,0.12195122,0.471510135,False
77021,49506.95,0.753753225,0.022641509,0.567062315,0.54309577,0.02671322,30.20775606,0.712121212,0.418617319,0.076855995,0.711458254,0.170508834,0.0,0.0,0.002054795,34.21212121,0.303030303,0.418617319,False
77047,49554.41,0.735075293,0.038724374,0.829562343,0.58940358,0.024914444,30.80370337,0.786516854,0.528374797,0.061719131,0.642329194,0.258057254,0.000670691,0.001341382,0.001341382,35.42696629,0.224719101,0.528374797,True
77071,49732.26,0.648117932,0.034124629,0.498528894,0.608556326,0.030444473,31.27924107,0.892857143,0.469257907,0.17006555,0.51212673,0.233576111,0.0,0.002507837,0.0,38.25,0.232142857,0.469257907,False
77489,61549.7,0.726084771,0.028179191,0.792292236,0.451578214,0.027313701,33.44272586,0.879310345,0.477574285,0.043776139,0.720421528,0.196401057,0.0,0.004358655,0.000622665,39.0,0.155172414,0.477574285,False
77545,100615.65,0.666613226,0.023943662,0.857801325,0.537452533,0.035420167,30.85833846,0.815384615,0.487894978,0.051680035,0.60030349,0.314719272,0.0,0.004455761,0.001273074,40.4,0.184615385,0.487894978,True
90008,62411.19,0.716077294,0.028915663,0.678487889,0.69462977,0.016819423,29.80405965,0.824561404,0.40219198,0.038178415,0.64507174,0.24691204,0.0,0.003328895,0.000665779,38.73684211,0.228070175,0.40219198,False
90043,60171.86,0.776370632,0.024825446,0.717166691,0.513244783,0.026358526,30.22939028,0.819444444,0.392556388,0.038102328,0.597477892,0.319233893,0.0,0.000689655,0.002068966,40.06944444,0.208333333,0.392556388,False
90047,46012.64,0.85380593,0.077051926,0.468274965,0.56047926,0.026420269,31.79647759,0.879310345,0.478516697,0.013414483,0.645820395,0.308698712,0.0,0.000677966,0.001355932,38.55172414,0.189655172,0.478516697,False
90056,89444.98,0.508054943,0.023201856,0.566589683,0.81932892,0.012314233,28.7459303,0.757575758,0.330836019,0.124538064,0.731460951,0.080438532,0.0,0.000693481,0.000693481,41.27272727,0.151515152,0.330836019,False
90305,66028.97,0.6753523,0.072512648,0.81756198,0.641236604,0.024340882,32.1281525,0.825,0.435606803,0.027888699,0.773024022,0.152944159,0.0,0.000692042,0.001384083,44.075,0.2,0.435606803,True
90746,80798.23,0.70760017,0.049180328,0.776324358,0.544416814,0.021083621,30.49783529,0.808823529,0.377897104,0.059848029,0.564023473,0.222427024,0.000705716,0.000705716,0.000705716,40.44117647,0.176470588,0.377897104,False
